Ore Name,ItemStack,Item ID,Display Name,Wildcard
blockGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,White Stained Glass,false
blockGlassWhite,1xtile.mfr.stainedglass.block@0,MineFactoryReloaded:stainedglass.block,Stained Glass (White),false
blockGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,Yellow Stained Glass,false
blockGlassYellow,1xtile.mfr.stainedglass.block@4,MineFactoryReloaded:stainedglass.block,Stained Glass (Yellow),false
blockGold,1xtile.blockGold@0,minecraft:gold_block,Block of Gold,false
blockGraphite,1xtile.brMetal.0@2,BigReactors:BRMetalBlock,Graphite Block,false
blockHaderoth,1xtile.metal.block.fantasy.block@10,Metallurgy:fantasy.block,Haderoth Block,false
blockHeeEndium,1xtile.endiumBlock@0,HardcoreEnderExpansion:endium_block,Endium Block,false
blockHepatizon,1xtile.metal.block.base.block@4,Metallurgy:base.block,Hepatizon Block,false
blockHopper,1xtile.hopper@0,minecraft:hopper,Hopper,false
blockIce,1xtile.ice@0,minecraft:ice,Ice,false
blockIcestone,1xtile.extrautils:decorativeBlock1@3,ExtraUtilities:decorativeBlock1,Frosted Stone,false
blockIgnatius,1xtile.metal.block.nether.block@0,Metallurgy:nether.block,Ignatius Block,false
blockInfuscolium,1xtile.metal.block.fantasy.block@2,Metallurgy:fantasy.block,Infuscolium Block,false
blockInolashite,1xtile.metal.block.nether.block@11,Metallurgy:nether.block,Inolashite Block,false
blockInvar,1xtile.thermalfoundation.storage@8,ThermalFoundation:Storage,Invar Block,false
blockIridium,1xtile.aobd.blockIridium@0,aobd:blockIridium,Iridium Block,false
blockIron,1xtile.blockIron@0,minecraft:iron_block,Block of Iron,false
blockIronCompressed,1xtile.compressedIronBlock@0,PneumaticCraft:compressedIronBlock,Block of Compressed Iron,false
blockJade,1xtile.erebus.blockJade@0,erebus:blockJade,Jade Block,false
blockKalendrite,1xtile.metal.block.nether.block@7,Metallurgy:nether.block,Kalendrite Block,false
blockLapis,1xtile.blockLapis@0,minecraft:lapis_block,Lapis Lazuli Block,false
blockLapis,1xtile.extrautils:color_blockLapis@0,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (White Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@1,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Orange Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@2,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Magenta Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@3,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Light Blue Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@4,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Yellow Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@5,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Lime Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@6,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Pink Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@7,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Gray Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@8,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Light Gray Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@9,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Cyan Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@10,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Purple Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@11,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Blue Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@12,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Brown Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@13,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Green Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@14,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Red Frequency),false
blockLapis,1xtile.extrautils:color_blockLapis@15,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Black Frequency),false
blockLapisBlack,1xtile.extrautils:color_blockLapis@0,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (White Frequency),false
blockLapisBlue,1xtile.extrautils:color_blockLapis@4,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Yellow Frequency),false
blockLapisBrown,1xtile.extrautils:color_blockLapis@3,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Light Blue Frequency),false
blockLapisCyan,1xtile.extrautils:color_blockLapis@6,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Pink Frequency),false
blockLapisGray,1xtile.extrautils:color_blockLapis@8,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Light Gray Frequency),false
blockLapisGreen,1xtile.extrautils:color_blockLapis@2,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Magenta Frequency),false
blockLapisLightBlue,1xtile.extrautils:color_blockLapis@12,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Brown Frequency),false
blockLapisLightGray,1xtile.extrautils:color_blockLapis@7,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Gray Frequency),false
blockLapisLime,1xtile.extrautils:color_blockLapis@10,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Purple Frequency),false
blockLapisMagenta,1xtile.extrautils:color_blockLapis@13,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Green Frequency),false
blockLapisOrange,1xtile.extrautils:color_blockLapis@14,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Red Frequency),false
blockLapisPink,1xtile.extrautils:color_blockLapis@9,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Cyan Frequency),false
blockLapisPurple,1xtile.extrautils:color_blockLapis@5,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Lime Frequency),false
blockLapisPurple,1xtile.RArm.random@0,RArm:BlockRandomThings,Lapis Quisque,false
blockLapisRed,1xtile.extrautils:color_blockLapis@1,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Orange Frequency),false
blockLapisWhite,1xtile.extrautils:color_blockLapis@15,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Black Frequency),false
blockLapisYellow,1xtile.extrautils:color_blockLapis@11,ExtraUtilities:color_blockLapis,Colored Lapis Lazuli Block (Blue Frequency),false
blockLead,1xic2.blockMetal@4,IC2:blockMetal,Lead Block,false
blockLead,1xtile.thermalfoundation.storage@3,ThermalFoundation:Storage,Lead Block,false
blockLead,1xtile.blockLead@0,HydCraft:blockLead,Lead Block,false
blockLemurite,1xtile.metal.block.nether.block@2,Metallurgy:nether.block,Lemurite Block,false
blockLimestone,1xtile.artifice.limestone.gray@0,Artifice:tile.artifice.limestone.gray,Gray Limestone,false
blockLimestone,1xtile.artifice.limestone.lightgray@0,Artifice:tile.artifice.limestone.lightgray,Light Gray Limestone,false
blockLimestone,1xtile.artifice.limestone.brown@0,Artifice:tile.artifice.limestone.brown,Brown Limestone,false
blockLimestone,1xtile.artifice.limestone.tan@0,Artifice:tile.artifice.limestone.tan,Tan Limestone,false
blockLimestone,1xtile.artifice.limestone.reddish@0,Artifice:tile.artifice.limestone.reddish,Red Limestone,false
blockLimestone,1xtile.artifice.limestone.bluish@0,Artifice:tile.artifice.limestone.bluish,Blue Limestone,false
blockLimestone,1xtile.artifice.limestone.greenish@0,Artifice:tile.artifice.limestone.greenish,Green Limestone,false
blockLudicrite,1xtile.brMetal.0@4,BigReactors:BRMetalBlock,Ludicrite Block,false
blockLumium,1xtile.thermalfoundation.storage@11,ThermalFoundation:Storage,Lumium Block,false
blockMagicWood,1xtile.extrautils:decorativeBlock1@7,ExtraUtilities:decorativeBlock1,Border Stone (Alternate),false
blockMagnesium,1xtile.metal.block.utility.block@3,Metallurgy:utility.block,Magnesium Block,false
blockManganese,1xtile.metal.block.base.block@2,Metallurgy:base.block,Manganese Block,false
blockManyullyn,1xtile.tconstruct.metalblock@2,TConstruct:MetalBlock,Block of Manyullyn,false
blockMarble,1xtile.artifice.marble@0,Artifice:tile.artifice.marble,Marble,false
blockMarble,1xtile.chisel.marble@0,chisel:marble,Marble,false
blockMarble,1xtile.projectred.exploration.stone@0,ProjRed|Exploration:projectred.exploration.stone,Marble,false
blockMeat,1xtile.mfr.decorative.brick@13,MineFactoryReloaded:brick,Cooked Meat Block,false
blockMeatRaw,1xtile.mfr.decorative.brick@12,MineFactoryReloaded:brick,Raw Meat Block,false
blockMeteorite,1xtile.aobd.blockMeteorite@0,aobd:blockMeteorite,Meteorite Block,false
blockMeutoite,1xtile.metal.block.ender.block@1,Metallurgy:ender.block,Meutoite Block,false
blockMidasium,1xtile.metal.block.nether.block@3,Metallurgy:nether.block,Midasium Block,false
blockMithril,1xtile.thermalfoundation.storage@6,ThermalFoundation:Storage,Mana Infused Block,false
blockMithril,1xtile.metal.block.fantasy.block@7,Metallurgy:fantasy.block,Mithril Block,false
blockNetherStar,1xtile.StarBlock@0,ForbiddenMagic:StarBlock,Nether Star Block,false
blockNickel,1xtile.thermalfoundation.storage@4,ThermalFoundation:Storage,Ferrous Block,false
blockObsidian,1xtile.obsidian@0,minecraft:obsidian,Obsidian,false
blockOrichalcum,1xtile.metal.block.fantasy.block@11,Metallurgy:fantasy.block,Orichalcum Block,false
blockOsmium,1xtile.BasicBlock@0,Mekanism:BasicBlock,Osmium Block,false
blockOureclase,1xtile.metal.block.fantasy.block@4,Metallurgy:fantasy.block,Oureclase Block,false
blockPeridot,1xtile.projectred.exploration.stone@7,ProjRed|Exploration:projectred.exploration.stone,Block of Peridot,false
blockPhasedGold,1xtile.blockIngotStorage@2,EnderIO:blockIngotStorage,Vibrant Alloy Block,false
blockPhasedIron,1xtile.blockIngotStorage@5,EnderIO:blockIngotStorage,Pulsating Iron Block,false
blockPhosphorite,1xtile.metal.block.utility.block@1,Metallurgy:utility.block,Phosphorite Block,false
blockPlastic,1xtile.mfr.plastic@0,MineFactoryReloaded:plastic,Block of Plastic,false
blockPlastic,1xtile.blockPlastic@0,Tubes:blockPlastic,Block Of Plastic,false
blockPlatinum,1xtile.thermalfoundation.storage@5,ThermalFoundation:Storage,Shiny Block,false
blockPlatinum,1xtile.metal.block.precious.block@2,Metallurgy:precious.block,Platinum Block,false
blockPokefennium,1xtile.solid.metal.block.blockFunStuff@1,ExtraTiC:blockFunStuff,Pokefennium Block,false
blockPotash,1xtile.metal.block.utility.block@5,Metallurgy:utility.block,Potash Block,false
blockPrismarine,1xtile.ganyssurface.prismarineBlocks@32767,ganyssurface:prismarineBlocks,(wildcard),true
blockPrometheum,1xtile.metal.block.fantasy.block@0,Metallurgy:fantasy.block,Prometheum Block,false
blockQuartz,1xtile.quartzBlock@0,minecraft:quartz_block,Block of Quartz,false
blockQuartz,1xtile.ganysnether.colouredQuartzBlock@32767,ganysnether:colouredQuartzBlock,(wildcard),true
blockQuartzChiselled,1xtile.ganysnether.colouredChiselledQuartzBlock@32767,ganysnether:colouredChiselledQuartzBlock,(wildcard),true
blockQuartzChiselled,1xtile.quartzBlock@1,minecraft:quartz_block,Chiseled Quartz Block,false
blockQuartzPillar,1xtile.ganysnether.colouredQuartzPillar0@32767,ganysnether:colouredQuartzPillar0,(wildcard),true
blockQuartzPillar,1xtile.ganysnether.colouredQuartzPillar1@32767,ganysnether:colouredQuartzPillar1,(wildcard),true
blockQuartzPillar,1xtile.ganysnether.colouredQuartzPillar2@32767,ganysnether:colouredQuartzPillar2,(wildcard),true
blockQuartzPillar,1xtile.ganysnether.colouredQuartzPillar3@32767,ganysnether:colouredQuartzPillar3,(wildcard),true
blockQuartzPillar,1xtile.quartzBlock@2,minecraft:quartz_block,Pillar Quartz Block,false
blockQuicksilver,1xtile.metal.block.fantasy.block@9,Metallurgy:fantasy.block,Quicksilver Block,false
blockRedstone,1xtile.blockRedstone@0,minecraft:redstone_block,Block of Redstone,false
blockRedstone,1xtile.extrautils:color_blockRedstone@0,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (White Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@1,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Orange Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@2,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Magenta Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@3,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Light Blue Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@4,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Yellow Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@5,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Lime Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@6,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Pink Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@7,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Gray Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@8,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Light Gray Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@9,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Cyan Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@10,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Purple Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@11,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Blue Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@12,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Brown Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@13,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Green Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@14,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Red Frequency),false
blockRedstone,1xtile.extrautils:color_blockRedstone@15,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Black Frequency),false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@0,ganyssurface:colouredRedstoneBlock,Blackstone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@2,ganyssurface:colouredRedstoneBlock,Greenstone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@3,ganyssurface:colouredRedstoneBlock,Brownstone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@4,ganyssurface:colouredRedstoneBlock,Bluestone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@5,ganyssurface:colouredRedstoneBlock,Purplestone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@6,ganyssurface:colouredRedstoneBlock,Cyanstone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@7,ganyssurface:colouredRedstoneBlock,Lightgreystone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@8,ganyssurface:colouredRedstoneBlock,Greystone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@9,ganyssurface:colouredRedstoneBlock,Pinkstone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@10,ganyssurface:colouredRedstoneBlock,Limestone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@11,ganyssurface:colouredRedstoneBlock,Yellowstone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@12,ganyssurface:colouredRedstoneBlock,Lightbluestone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@13,ganyssurface:colouredRedstoneBlock,Magentastone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@14,ganyssurface:colouredRedstoneBlock,Orangestone Block,false
blockRedstone,1xtile.ganyssurface.colouredRedstoneBlock@15,ganyssurface:colouredRedstoneBlock,Whitestone Block,false
blockRedstoneAlloy,1xtile.blockIngotStorage@3,EnderIO:blockIngotStorage,Redstone Alloy Block,false
blockRedstoneBlack,1xtile.extrautils:color_blockRedstone@0,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (White Frequency),false
blockRedstoneBlue,1xtile.extrautils:color_blockRedstone@4,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Yellow Frequency),false
blockRedstoneBrown,1xtile.extrautils:color_blockRedstone@3,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Light Blue Frequency),false
blockRedstoneCyan,1xtile.extrautils:color_blockRedstone@6,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Pink Frequency),false
blockRedstoneGray,1xtile.extrautils:color_blockRedstone@8,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Light Gray Frequency),false
blockRedstoneGreen,1xtile.extrautils:color_blockRedstone@2,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Magenta Frequency),false
blockRedstoneLightBlue,1xtile.extrautils:color_blockRedstone@12,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Brown Frequency),false
blockRedstoneLightGray,1xtile.extrautils:color_blockRedstone@7,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Gray Frequency),false
blockRedstoneLime,1xtile.extrautils:color_blockRedstone@10,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Purple Frequency),false
blockRedstoneMagenta,1xtile.extrautils:color_blockRedstone@13,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Green Frequency),false
blockRedstoneOrange,1xtile.extrautils:color_blockRedstone@14,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Red Frequency),false
blockRedstonePink,1xtile.extrautils:color_blockRedstone@9,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Cyan Frequency),false
blockRedstonePurple,1xtile.extrautils:color_blockRedstone@5,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Lime Frequency),false
blockRedstoneRed,1xtile.extrautils:color_blockRedstone@1,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Orange Frequency),false
blockRedstoneWhite,1xtile.extrautils:color_blockRedstone@15,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Black Frequency),false
blockRedstoneYellow,1xtile.extrautils:color_blockRedstone@11,ExtraUtilities:color_blockRedstone,Colored Block of Redstone (Blue Frequency),false
blockRefinedGlowstone,1xtile.BasicBlock@4,Mekanism:BasicBlock,Refined Glowstone,false
blockRefinedObsidian,1xtile.BasicBlock@2,Mekanism:BasicBlock,Refined Obsidian,false
blockRubber,1xtile.GlueBlock@0,TConstruct:GlueBlock,Glue Block,false
blockRubracium,1xtile.metal.block.fantasy.block@8,Metallurgy:fantasy.block,Rubracium Block,false
blockRuby,1xtile.projectred.exploration.stone@5,ProjRed|Exploration:projectred.exploration.stone,Block of Ruby,false
blockSalt,1xtile.SaltBlock@0,Mekanism:SaltBlock,Salt Block,false
blockSaltpeter,1xtile.metal.block.utility.block@2,Metallurgy:utility.block,Saltpeter Block,false
blockSanguinite,1xtile.metal.block.nether.block@9,Metallurgy:nether.block,Sanguinite Block,false
blockSapphire,1xtile.projectred.exploration.stone@6,ProjRed|Exploration:projectred.exploration.stone,Block of Sapphire,false
blockShadowIron,1xtile.metal.block.nether.block@1,Metallurgy:nether.block,Shadow Iron Block,false
blockShadowSteel,1xtile.metal.block.nether.block@10,Metallurgy:nether.block,Shadow Steel Block,false
blockSignalum,1xtile.thermalfoundation.storage@10,ThermalFoundation:Storage,Signalum Block,false
blockSilicon,1xtile.aobd.blockSilicon@0,aobd:blockSilicon,Silicon Block,false
blockSilver,1xtile.thermalfoundation.storage@2,ThermalFoundation:Storage,Silver Block,false
blockSilver,1xtile.metal.block.precious.block@1,Metallurgy:precious.block,Silver Block,false
