Name,ID,Has Block,Mod,Class
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.BlockQuartzTorch,409,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockFluix,410,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyStone,411,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyChest,412,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyCompass,413,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockGrinder,414,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCrank,415,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInscriber,416,true,appliedenergistics2,appeng.block.AEBaseItemBlock
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
appliedenergistics2:tile.BlockWireless,423,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCharger,424,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockTinyTNT,425,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSecurity,426,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumRing,427,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumLinkChamber,428,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialPylon,429,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialIOPort,430,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCableBus,431,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockController,432,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive,433,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,434,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,435,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,436,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,437,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,438,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,439,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockVibrationChamber,440,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,441,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell,442,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell,443,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell,444,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingUnit,445,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingStorage,446,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage
appliedenergistics2:tile.BlockCraftingMonitor,447,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMolecularAssembler,448,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector,449,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint,450,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.SkyStoneStairBlock,451,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock,452,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock,453,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,454,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.FluixStairBlock,455,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzStairBlock,456,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock,457,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzPillarStairBlock,458,true,appliedenergistics2,net.minecraft.item.ItemBlock
ae2stuff:Encoder,459,true,ae2stuff,net.minecraft.item.ItemBlock
ae2stuff:Grower,460,true,ae2stuff,net.minecraft.item.ItemBlock
BuildCraft|Core:eternalSpring,461,true,BuildCraft|Core,buildcraft.core.ItemSpring
AncientWarfare:engineering_station,462,true,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemBlockRotatableMetaTile
AncientWarfare:research_station,463,true,AncientWarfare,net.shadowmage.ancientwarfare.core.item.ItemBlockRotatableMetaTile
AncientWarfareAutomation:civic_quarry,464,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:civic_forestry,465,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:civic_crop_farm,466,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:civic_mushroom_farm,467,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:civic_animal_farm,468,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:civic_fish_farm,469,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:civic_reed_farm,470,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:civic_warehouse,471,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWorksiteStatic
AncientWarfareAutomation:warehouse_storage,472,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockWarehouseStorage
AncientWarfareAutomation:warehouse_interface,473,true,AncientWarfareAutomation,net.minecraft.item.ItemBlock
AncientWarfareAutomation:warehouse_crafting_station,474,true,AncientWarfareAutomation,net.minecraft.item.ItemBlock
AncientWarfareAutomation:warehouse_stock_viewer,475,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.core.item.ItemBlockOwnedRotatable
AncientWarfareAutomation:civic_auto_crafting,476,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.core.item.ItemBlockRotatableMetaTile
AncientWarfareAutomation:mailbox,477,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.core.item.ItemBlockOwnedRotatable
AncientWarfareAutomation:flywheel,478,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:flywheel_storage,479,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.core.item.ItemBlockMeta
AncientWarfareAutomation:torque_conduit,480,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:torque_shaft,481,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:torque_distributor,482,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:torque_generator_sterling,483,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:torque_generator_waterwheel,484,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:hand_cranked_engine,485,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:windmill_blade,486,true,AncientWarfareAutomation,net.minecraft.item.ItemBlock
AncientWarfareAutomation:windmill_control,487,true,AncientWarfareAutomation,net.shadowmage.ancientwarfare.automation.item.ItemBlockTorqueTile
AncientWarfareAutomation:chunk_loader_simple,488,true,AncientWarfareAutomation,net.minecraft.item.ItemBlock
AncientWarfareAutomation:chunk_loader_deluxe,489,true,AncientWarfareAutomation,net.minecraft.item.ItemBlock
AncientWarfareNpc:town_hall,490,true,AncientWarfareNpc,net.shadowmage.ancientwarfare.core.item.ItemBlockOwnedRotatable
AncientWarfareStructure:advanced_spawner,491,true,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemBlockAdvancedSpawner
AncientWarfareStructure:gate_proxy,492,true,AncientWarfareStructure,net.minecraft.item.ItemBlock
AncientWarfareStructure:drafting_station,493,true,AncientWarfareStructure,net.minecraft.item.ItemBlock
AncientWarfareStructure:structure_builder_ticked,494,true,AncientWarfareStructure,net.shadowmage.ancientwarfare.structure.item.ItemBlockStructureBuilder
ArchimedesShips:marker,495,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:floater,496,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:balloon,497,true,ArchimedesShips,net.minecraft.item.ItemCloth
ArchimedesShips:gauge,498,true,ArchimedesShips,ckathode.archimedes.blockitem.ItemGaugeBlock
ArchimedesShips:seat,499,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:buffer,500,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:engine,501,true,ArchimedesShips,net.minecraft.item.ItemBlock
ArchimedesShips:crate_wood,502,true,ArchimedesShips,net.minecraft.item.ItemBlock
Aroma1997sDimension:aromicPortal,503,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
Aroma1997sDimension:portalFrame,504,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
Aroma1997sDimension:stickyOre,505,true,Aroma1997sDimension,net.minecraft.item.ItemBlock
Artifacts:anti_builder,506,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:cover_plate,507,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:illusionary_block,508,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:invisible_bedrock,509,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:invisible_block,510,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:invisible_pressure_plate,511,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:obsidian_invisible_pressure_plate,512,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:obsidian_pressure_plate,513,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:camouflaged_wooden_pressure_plate,514,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:camouflaged_pressure_plate,515,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:camouflaged_obsidian_pressure_plate,516,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:laser_beam,517,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:laser_source,518,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:light_block,519,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:pedestal,520,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:quicksand,521,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:floating_block,522,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:spike_block,523,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:anti_anti_builder_stone,524,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:fake_tile_entity,525,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:arrow_trap,526,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:wooden_wall_pressure_plate,527,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:wall_pressure_plate,528,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:obsidian_wall_pressure_plate,529,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:camouflaged_wooden_wall_pressure_plate,530,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:camouflaged_wall_pressure_plate,531,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:camouflaged_obsidian_wall_pressure_plate,532,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:fake_block_item,533,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:arrow_trap_item,534,true,Artifacts,net.minecraft.item.ItemBlock
Artifacts:cover_plate_item,535,true,Artifacts,net.minecraft.item.ItemBlock
Natura:N Crops,536,true,Natura,net.minecraft.item.ItemBlock
Natura:BerryBush,537,true,Natura,mods.natura.items.blocks.BerryBushItem
Natura:NetherBerryBush,538,true,Natura,mods.natura.items.blocks.NetherBerryBushItem
Natura:Cloud,539,true,Natura,mods.natura.items.blocks.CloudItem
Natura:tree,540,true,Natura,mods.natura.items.blocks.TreeItem
Natura:redwood,541,true,Natura,mods.natura.items.blocks.RedwoodItem
Natura:planks,542,true,Natura,mods.natura.items.blocks.PlanksItem
Natura:floraleaves,543,true,Natura,mods.natura.items.blocks.NLeavesItem
Natura:floraleavesnocolor,544,true,Natura,mods.natura.items.blocks.NoColorLeavesItem
Natura:florasapling,545,true,Natura,mods.natura.items.blocks.NSaplingItem
Natura:Saguaro,546,true,Natura,mods.natura.items.blocks.SaguaroItem
Natura:willow,547,true,Natura,mods.natura.items.blocks.WillowItem
Natura:door.redwood,548,true,Natura,net.minecraft.item.ItemBlock
Natura:door.eucalyptus,549,true,Natura,net.minecraft.item.ItemBlock
Natura:door.hopseed,550,true,Natura,net.minecraft.item.ItemBlock
Natura:door.sakura,551,true,Natura,net.minecraft.item.ItemBlock
Natura:door.ghostwood,552,true,Natura,net.minecraft.item.ItemBlock
Natura:door.bloodwood,553,true,Natura,net.minecraft.item.ItemBlock
Natura:door.redwoodbark,554,true,Natura,net.minecraft.item.ItemBlock
Natura:bloodwood,555,true,Natura,mods.natura.items.blocks.LogTwoxTwoItem
Natura:soil.tainted,556,true,Natura,net.minecraft.item.ItemBlock
Natura:heatsand,557,true,Natura,net.minecraft.item.ItemBlock
Natura:Dark Tree,558,true,Natura,mods.natura.items.blocks.DarkTreeItem
Natura:Dark Leaves,559,true,Natura,mods.natura.items.blocks.NLeavesDarkItem
Natura:Thornvines,560,true,Natura,net.minecraft.item.ItemBlock
Natura:Glowshroom,561,true,Natura,mods.natura.items.blocks.GlowshroomItem
Natura:blueGlowshroom,562,true,Natura,net.minecraft.item.ItemBlock
Natura:purpleGlowshroom,563,true,Natura,net.minecraft.item.ItemBlock
Natura:greenGlowshroom,564,true,Natura,net.minecraft.item.ItemBlock
Natura:Blazerail,565,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailPowered,566,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailDetector,567,true,Natura,net.minecraft.item.ItemBlock
Natura:BrailActivator,568,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherFurnace,569,true,Natura,net.minecraft.item.ItemBlock
Natura:Obelisk,570,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherGlass,571,true,Natura,mods.natura.items.blocks.NetherGlassItem
Natura:NetherHopper,572,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherPressurePlate,573,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherButton,574,true,Natura,net.minecraft.item.ItemBlock
Natura:NetherLever,575,true,Natura,net.minecraft.item.ItemBlock
Natura:Rare Tree,576,true,Natura,mods.natura.items.blocks.OverworldTreeItem
Natura:Rare Leaves,577,true,Natura,mods.natura.items.blocks.OverworldLeavesItem
Natura:Rare Sapling,578,true,Natura,mods.natura.items.blocks.OverworldSaplingItem
Natura:Bluebells,579,true,Natura,net.minecraft.item.ItemBlock
Natura:Natura.workbench,580,true,Natura,mods.natura.items.blocks.NAlternateItem
Natura:Natura.bookshelf,581,true,Natura,mods.natura.items.blocks.NAlternateItem
Natura:Natura.fence,582,true,Natura,mods.natura.items.blocks.FenceItem
Natura:GrassBlock,583,true,Natura,mods.natura.items.blocks.GrassBlockItem
Natura:GrassSlab,584,true,Natura,mods.natura.items.blocks.GrassSlabItem
Natura:plankSlab1,585,true,Natura,mods.natura.items.blocks.PlankSlab1Item
Natura:plankSlab2,586,true,Natura,mods.natura.items.blocks.PlankSlab2Item
Natura:stair.eucalyptus,587,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.sakura,588,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.ghostwood,589,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.redwood,590,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.bloodwood,591,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.hopseed,592,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.maple,593,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.silverbell,594,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.amaranth,595,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.tiger,596,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.willow,597,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.darkwood,598,true,Natura,net.minecraft.item.ItemBlock
Natura:stair.fusewood,599,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.eucalyptus,600,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.eucalyptus,601,true,Natura,net.minecraft.item.ItemBlock
Natura:button.eucalyptus,602,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.eucalyptus,603,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.sakura,604,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.sakura,605,true,Natura,net.minecraft.item.ItemBlock
Natura:button.sakura,606,true,Natura,net.minecraft.item.ItemBlock
Natura:fenceGate.sakura,607,true,Natura,net.minecraft.item.ItemBlock
Natura:pressureplate.ghostwood,608,true,Natura,net.minecraft.item.ItemBlock
Natura:trapdoor.ghostwood,609,true,Natura,net.minecraft.item.ItemBlock
Natura:button.ghostwood,610,true,Natura,net.minecraft.item.ItemBlock
