Item Name,Item ID,Item meta,Has NBT,Display Name
AWWayofTime:blockAlchemicCalcinator,1170,0,false,Alchemic Calcinator
AWWayofTime:blockCrystalBelljar,1171,0,false,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockCrystalBelljar,1171,0,true,Crystal Belljar
AWWayofTime:blockDemonChest,1172,0,false,Demon's Chest
AWWayofTime:blockCrystal,1173,0,false,Crystal Cluster
AWWayofTime:blockCrystal,1173,1,false,Crystal Cluster Brick
AWWayofTime:blockMimic,1174,0,false,tile.blockMimic.name
AWWayofTime:weakBloodOrb,5178,0,false,Weak Blood Orb
AWWayofTime:apprenticeBloodOrb,5179,0,false,Apprentice Blood Orb
AWWayofTime:magicianBloodOrb,5180,0,false,Magician's Blood Orb
AWWayofTime:energyBlaster,5181,0,false,Energy Blaster
AWWayofTime:energySword,5182,0,false,Bound Blade
AWWayofTime:lavaCrystal,5183,0,false,Lava Crystal
AWWayofTime:waterSigil,5184,0,false,Water Sigil
AWWayofTime:lavaSigil,5185,0,false,Lava Sigil
AWWayofTime:voidSigil,5186,0,false,Void Sigil
AWWayofTime:blankSlate,5187,0,false,Blank Slate
AWWayofTime:reinforcedSlate,5188,0,false,Reinforced Slate
AWWayofTime:sacrificialKnife,5189,0,false,Sacrificial Knife
AWWayofTime:daggerOfSacrifice,5190,0,false,Dagger of Sacrifice
AWWayofTime:airSigil,5191,0,false,Air Sigil
AWWayofTime:sigilOfTheFastMiner,5192,0,false,Sigil of the Fast Miner
AWWayofTime:sigilOfElementalAffinity,5193,0,false,Sigil of Elemental Affinity
AWWayofTime:sigilOfHaste,5194,0,false,Sigil of Haste
AWWayofTime:sigilOfHolding,5195,0,false,Sigil of Holding
AWWayofTime:divinationSigil,5196,0,false,Divination Sigil
AWWayofTime:waterScribeTool,5197,0,false,Elemental Inscription Tool: Water
AWWayofTime:fireScribeTool,5198,0,false,Elemental Inscription Tool: Fire
AWWayofTime:earthScribeTool,5199,0,false,Elemental Inscription Tool: Earth
AWWayofTime:airScribeTool,5200,0,false,Elemental Inscription Tool: Air
AWWayofTime:activationCrystal,5201,0,false,Weak Activation Crystal
AWWayofTime:activationCrystal,5201,1,false,Awakened Activation Crystal
AWWayofTime:activationCrystal,5201,2,false,Creative Activation Crystal
AWWayofTime:boundPickaxe,5202,0,false,Bound Pickaxe
AWWayofTime:boundAxe,5203,0,false,Bound Axe
AWWayofTime:boundShovel,5204,0,false,Bound Shovel
AWWayofTime:boundHelmet,5205,0,false,Bound Helmet
AWWayofTime:boundPlate,5206,0,false,Bound Plate
AWWayofTime:boundLeggings,5207,0,false,Bound Leggings
AWWayofTime:boundBoots,5208,0,false,Bound Boots
AWWayofTime:weakBloodShard,5209,0,false,Weak Blood Shard
AWWayofTime:growthSigil,5210,0,false,Sigil of the Green Grove
AWWayofTime:blankSpell,5211,0,false,Unbound Crystal
AWWayofTime:masterBloodOrb,5212,0,false,Master Blood Orb
AWWayofTime:alchemyFlask,5213,0,false,Potion Flask
AWWayofTime:standardBindingAgent,5214,0,false,Standard Binding Agent
AWWayofTime:mundanePowerCatalyst,5215,0,false,Mundane Power Catalyst
AWWayofTime:averagePowerCatalyst,5216,0,false,Average Power Catalyst
AWWayofTime:greaterPowerCatalyst,5217,0,false,Greater Power Catalyst
AWWayofTime:mundaneLengtheningCatalyst,5218,0,false,Mundane Lengthening Catalyst
AWWayofTime:averageLengtheningCatalyst,5219,0,false,Average Lengthening Catalyst
AWWayofTime:greaterLengtheningCatalyst,5220,0,false,Greater Lengthening Catalyst
AWWayofTime:incendium,5221,0,false,Incendium
AWWayofTime:magicales,5222,0,false,Magicales
AWWayofTime:sanctus,5223,0,false,Sanctus
AWWayofTime:aether,5224,0,false,Aether
AWWayofTime:simpleCatalyst,5225,0,false,Simple Catalyst
AWWayofTime:crepitous,5226,0,false,Crepitous
AWWayofTime:crystallos,5227,0,false,Crystallos
AWWayofTime:terrae,5228,0,false,Terrae
AWWayofTime:aquasalus,5229,0,false,Aquasalus
AWWayofTime:tennebrae,5230,0,false,Tenebrae
AWWayofTime:demonBloodShard,5231,0,false,Demon Blood Shard
AWWayofTime:archmageBloodOrb,5232,0,false,Archmage's Blood Orb
AWWayofTime:transcendentBloodOrb,5233,0,false,Transcendent Blood Orb
AWWayofTime:sigilOfWind,5234,0,false,Sigil of the Whirlwind
AWWayofTime:telepositionFocus,5235,0,false,Teleposition Focus
AWWayofTime:enhancedTelepositionFocus,5236,0,false,Enhanced Teleposition Focus
AWWayofTime:reinforcedTelepositionFocus,5237,0,false,Reinforced Teleposition Focus
AWWayofTime:demonicTelepositionFocus,5238,0,false,Demonic Teleposition Focus
AWWayofTime:imbuedSlate,5239,0,false,Imbued Slate
AWWayofTime:demonicSlate,5240,0,false,Demonic Slate
AWWayofTime:duskScribeTool,5241,0,false,Elemental Inscription Tool: Dusk
AWWayofTime:sigilOfTheBridge,5242,0,false,Sigil of the Phantom Bridge
AWWayofTime:armourInhibitor,5243,0,false,Armour Inhibitor
AWWayofTime:creativeFiller,5244,0,false,Orb of Testing
AWWayofTime:demonPlacer,5245,0,false,Demon Crystal
AWWayofTime:creativeDagger,5246,0,false,Creative Sacrificial Knife
AWWayofTime:weakFillingAgent,5247,0,false,Weak Filling Agent
AWWayofTime:standardFillingAgent,5248,0,false,Standard Filling Agent
AWWayofTime:enhancedFillingAgent,5249,0,false,Enhanced Filling Agent
AWWayofTime:weakBindingAgent,5250,0,false,Weak Binding Agent
AWWayofTime:itemRitualDiviner,5251,0,false,Ritual Diviner
AWWayofTime:itemRitualDiviner,5251,0,true,Ritual Diviner
AWWayofTime:sigilOfMagnetism,5252,0,false,Sigil of Magnetism
AWWayofTime:itemKeyOfDiablo,5253,0,false,Key of Binding
AWWayofTime:itemKeyOfDiablo,5253,0,true,Key of Binding
AWWayofTime:energyBazooka,5254,0,false,Energy Bazooka
AWWayofTime:itemBloodLightSigil,5255,0,false,Sigil of the Blood Lamp
AWWayofTime:itemComplexSpellCrystal,5256,0,false,Complex Spell Crystal
AWWayofTime:sigilOfSupression,5257,0,false,Sigil of Supression
AWWayofTime:sigilOfEnderSeverance,5258,0,false,Sigil of Ender Severance
AWWayofTime:fluidSigil,5259,0,false,Unnamed
AWWayofTime:seerSigil,5260,0,false,Sigil of Sight
AWWayofTime:customTool,5261,0,false,Dynamic Mace
AWWayofTime:bucketLife,5262,0,false,Bucket of Life
AWWayofTime:itemCombinationalCatalyst,5263,0,false,Combinational Catalyst
AWWayofTime:itemAttunedCrystal,5264,0,false,Alchemic Router
AWWayofTime:itemTankSegmenter,5265,0,false,Alchemic Segmenter
AWWayofTime:itemDestinationClearer,5266,0,false,Alchemic Cleanser
AWWayofTime:itemBloodMagicBook,5267,0,false,item.bmBook.name
AWWayofTime:bloodMagicBaseItems,5268,0,false,Quartz Rod
AWWayofTime:bloodMagicBaseItems,5268,1,false,Empty Core
AWWayofTime:bloodMagicBaseItems,5268,2,false,Magicales Cable
AWWayofTime:bloodMagicBaseItems,5268,3,false,Wooden Brace
AWWayofTime:bloodMagicBaseItems,5268,4,false,Stone Brace
AWWayofTime:bloodMagicBaseItems,5268,5,false,Projectile Core
AWWayofTime:bloodMagicBaseItems,5268,6,false,Self Core
AWWayofTime:bloodMagicBaseItems,5268,7,false,Melee Core
AWWayofTime:bloodMagicBaseItems,5268,8,false,Paradigm Plate
AWWayofTime:bloodMagicBaseItems,5268,9,false,Output Spell Cable
AWWayofTime:bloodMagicBaseItems,5268,10,false,Fire Core
AWWayofTime:bloodMagicBaseItems,5268,11,false,Icy Core
AWWayofTime:bloodMagicBaseItems,5268,12,false,Gusty Core
AWWayofTime:bloodMagicBaseItems,5268,13,false,Earthen Core
AWWayofTime:bloodMagicBaseItems,5268,14,false,Input Spell Cable
AWWayofTime:bloodMagicBaseItems,5268,15,false,Cracked Runic Plate
AWWayofTime:bloodMagicBaseItems,5268,16,false,Runic Plate
AWWayofTime:bloodMagicBaseItems,5268,17,false,Imbued Runic Plate
AWWayofTime:bloodMagicBaseItems,5268,18,false,Unattuned Core
AWWayofTime:bloodMagicBaseItems,5268,19,false,Offensive Core
AWWayofTime:bloodMagicBaseItems,5268,20,false,Defensive Core
AWWayofTime:bloodMagicBaseItems,5268,21,false,Environmental Core
AWWayofTime:bloodMagicBaseItems,5268,22,false,Power Core
AWWayofTime:bloodMagicBaseItems,5268,23,false,Reduction Core
AWWayofTime:bloodMagicBaseItems,5268,24,false,Potency Core
AWWayofTime:bloodMagicBaseItems,5268,25,false,Obsidian Brace
AWWayofTime:bloodMagicBaseItems,5268,26,false,Tool Core
AWWayofTime:bloodMagicBaseItems,5268,27,false,Ethereal Slate
AWWayofTime:bloodMagicBaseItems,5268,28,false,Life Shard
AWWayofTime:bloodMagicBaseItems,5268,29,false,Soul Shard
AWWayofTime:bloodMagicBaseItems,5268,30,false,Soul Runic Plate
AWWayofTime:bloodMagicBaseItems,5268,31,false,Living Brace
AWWayofTime:bloodMagicBaseItems,5268,32,false,item.bloodMagicBaseItem.EnderShard.name
AWWayofTime:bloodMagicBaseAlchemyItems,5269,0,false,Offensa
AWWayofTime:bloodMagicBaseAlchemyItems,5269,1,false,Praesidium
AWWayofTime:bloodMagicBaseAlchemyItems,5269,2,false,Orbis Terrae
AWWayofTime:bloodMagicBaseAlchemyItems,5269,3,false,Strengthened Catalyst
AWWayofTime:bloodMagicBaseAlchemyItems,5269,4,false,Concentrated Catalyst
AWWayofTime:bloodMagicBaseAlchemyItems,5269,5,false,Fractured Bone
AWWayofTime:bloodMagicBaseAlchemyItems,5269,6,false,Virtus
AWWayofTime:bloodMagicBaseAlchemyItems,5269,7,false,Reductus
AWWayofTime:bloodMagicBaseAlchemyItems,5269,8,false,Potentia
AWWayofTime:itemBloodPack,5270,0,false,Blood Letter's Pack
AWWayofTime:itemHarvestSigil,5271,0,false,Harvest Goddess Sigil
AWWayofTime:itemCompressionSigil,5272,0,false,Sigil of Compression
AWWayofTime:itemAssassinSigil,5273,0,false,Sigil of the Assassin
AWWayofTime:boundHelmetWater,5274,0,false,item.boundHelmetWater.name
AWWayofTime:boundPlateWater,5275,0,false,item.boundPlateWater.name
AWWayofTime:boundLeggingsWater,5276,0,false,item.boundLeggingsWater.name
AWWayofTime:boundBootsWater,5277,0,false,item.boundBootsWater.name
AWWayofTime:boundHelmetEarth,5278,0,false,item.boundHelmetEarth.name
AWWayofTime:boundPlateEarth,5279,0,false,item.boundPlateEarth.name
AWWayofTime:boundLeggingsEarth,5280,0,false,item.boundLeggingsEarth.name
AWWayofTime:boundBootsEarth,5281,0,false,item.boundBootsEarth.name
AWWayofTime:boundHelmetWind,5282,0,false,item.boundHelmetWind.name
AWWayofTime:boundPlateWind,5283,0,false,item.boundPlateWind.name
AWWayofTime:boundLeggingsWind,5284,0,false,item.boundLeggingsWind.name
AWWayofTime:boundBootsWind,5285,0,false,item.boundBootsWind.name
AWWayofTime:inputRoutingFocus,5286,0,false,Input Routing Focus
AWWayofTime:outputRoutingFocus,5287,0,false,Default Output Routing Focus
AWWayofTime:outputRoutingFocus,5287,1,false,Output Routing Focus (ModItem)
AWWayofTime:outputRoutingFocus,5287,2,false,Output Routing Focus (Ignore Meta)
AWWayofTime:outputRoutingFocus,5287,3,false,Output Routing Focus (MatchNBT)
AWWayofTime:outputRoutingFocus,5287,4,false,Output Routing Focus (Global)
AWWayofTime:itemMailCatalogue,5288,0,false,Mail Order Catalogue
AWWayofTime:sanguineHelmet,9498,0,false,Sanguine Helmet
AWWayofTime:sanguineRobe,9499,0,false,Sanguine Robes
AWWayofTime:sanguinePants,9500,0,false,Sanguine Leggings
AWWayofTime:sanguineBoots,9501,0,false,Sanguine Boots
AdvancedMachines:advancedmachines.block,242,0,false,Rotary Macerator
AdvancedMachines:advancedmachines.block,242,1,false,Singularity Compressor
AdvancedMachines:advancedmachines.block,242,2,false,Centrifuge Extractor
AdvancedMachines:advancedmachines.block,242,3,false,Vacuum Canner
AdvancedMachines:advancedmachines.block,242,4,false,Thermal Washer
AdvancedMachines:advancedmachines.block,242,5,false,Compacting Recycler
AdvancedMachines:advancedmachines.block,242,6,false,Liquescent Extruder
AdvancedMachines:advancedmachines.block,242,7,false,Impellerized Roller
AdvancedMachines:advancedmachines.block,242,8,false,Water-Jet Cutter
AdvancedMachines:advancedmachines.arrayCable,243,0,false,Array Cable
AdvancedMachines:advancedmachines.arrayDevice,244,0,false,Array Solar Panel
AdvancedMachines:advancedmachines.arrayDevice,244,1,false,Array Watermill
AdvancedMachines:advancedmachines.arrayDevice,244,2,false,Array Windmill
AdvancedMachines:advancedmachines.arrayController,245,0,false,Array Controller
AdvancedMachines:advancedmachines.sharpPlate,4313,0,false,Sharpened Iron Plate
AdvancedRepulsionSystems:DeFenceBW,3705,0,false,Barbed Wire Fence
AdvancedRepulsionSystems:DeFenceCL,3706,0,false,Chain Link Fence
AdvancedRepulsionSystems:DeFenceCodeDoor,3707,0,false,"Unnamed Block, report to mod author."
AdvancedRepulsionSystems:beam,3708,0,false,Wireless data beam
AdvancedRepulsionSystems:teslaBlock,3709,0,false,Programmable filter
AdvancedRepulsionSystems:teslaBlock,3709,1,false,Industrial tesla coil
AdvancedRepulsionSystems:teslaBlock,3709,2,false,Upgrade multiplexer
AdvancedRepulsionSystems:teslaBlock,3709,3,false,Tesla range upgrade
AdvancedRepulsionSystems:teslaBlock,3709,4,false,EMP upgrade
AdvancedRepulsionSystems:teslaBlock,3709,5,false,Tesla speed upgrade
AdvancedRepulsionSystems:teslaBlock,3709,6,false,Loot collector
AdvancedRepulsionSystems:teslaBlock,3709,7,false,Forcefield filter
AdvancedRepulsionSystems:teslaBlock,3709,8,false,Item detection filter
AdvancedRepulsionSystems:teslaBlock,3709,9,false,Wavelength shift upgrade
AdvancedRepulsionSystems:teslaBlock,3709,10,false,Remote potion applicator
AdvancedRepulsionSystems:machines,3710,0,false,Forcefield core
AdvancedRepulsionSystems:machines,3710,1,false,Area forcefield projector
AdvancedRepulsionSystems:machines,3710,2,false,Line forcefield projector
AdvancedRepulsionSystems:machines,3710,3,false,Plate forcefield projector
AdvancedRepulsionSystems:machines,3710,4,false,Tube forcefield projector
AdvancedRepulsionSystems:machines,3710,5,false,Line projector extender
AdvancedRepulsionSystems:upgrades,3711,1,false,Forcefield underwater upgrade
AdvancedRepulsionSystems:upgrades,3711,2,false,Forcefield dome upgrade
AdvancedRepulsionSystems:upgrades,3711,3,false,Forcefield block cutter upgrade
AdvancedRepulsionSystems:upgrades,3711,4,false,Forcefield core storage upgrade
AdvancedRepulsionSystems:upgrades,3711,5,false,Forcefield core range upgrade
AdvancedRepulsionSystems:upgrades,3711,6,false,Forcefield zapper upgrade
AdvancedRepulsionSystems:upgrades,3711,7,false,Forcefield camouflage upgrade
AdvancedRepulsionSystems:upgrades,3711,9,false,Forcefield inhibitor upgrade
AdvancedRepulsionSystems:field,3712,0,false,"Unnamed Block, report to mod author."
AdvancedRepulsionSystems:DeFenceCodeDoorItem,8598,0,false,Code Door
AdvancedRepulsionSystems:{F3B9C366-4BAE-4A17-A87F-3E75EE7AF025},8599,0,false,MFDevice <Debugger>
AdvancedRepulsionSystems:{85C018E9-503E-45A1-A41D-1A80F3C10085},8600,0,false,Blank ARS card
AdvancedRepulsionSystems:{24F03169-149C-4C16-A1E1-46CDF95635A9},8601,0,false,Forcefield frequency card
AdvancedRepulsionSystems:{7A273772-F99E-4729-A9C9-6F48C63C955F},8602,0,false,MFDevice <Offset>
AdvancedRepulsionSystems:{A8F3AF2F-0384-4EAA-9486-8F7E7A1B96E7},8603,0,false,Energy modulator
AdvancedRepulsionSystems:{A8F3AF2F-0384-4EAA-9486-8F7E7A1B96E7},8603,1,false,Diamond lens
AdvancedRepulsionSystems:{A8F3AF2F-0384-4EAA-9486-8F7E7A1B96E7},8603,2,false,Forcefield projector base
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,0,false,Player detector token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,1,false,AND token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,2,false,OR token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,3,false,NOT token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,4,false,Blank token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,5,false,Life detector token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,6,false,Redstone input token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,7,false,Animal detector token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,8,false,Mob detector token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,9,false,Item detector token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,10,false,Blue input token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,11,false,Yellow input token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,12,false,Green input token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,13,false,Purple input token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,14,false,Red input token
AdvancedRepulsionSystems:{03A0292A-F829-42D7-9E69-19059C589D43},8604,15,false,Cyan input token
AdvancedSolarPanel:BlockMolecularTransformer,246,0,false,Molecular Transformer
AdvancedSolarPanel:BlockAdvSolarPanel,247,0,false,Advanced Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,247,1,false,Hybrid Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,247,2,false,Ultimate Hybrid Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,247,3,false,Quantum Solar Panel
AdvancedSolarPanel:BlockAdvSolarPanel,247,4,false,Quantum Generator
AdvancedSolarPanel:advanced_solar_helmet,4314,1,true,Advanced Solar Helmet
AdvancedSolarPanel:advanced_solar_helmet,4314,27,false,Advanced Solar Helmet
AdvancedSolarPanel:hybrid_solar_helmet,4315,1,true,Hybrid Solar Helmet
AdvancedSolarPanel:hybrid_solar_helmet,4315,27,false,Hybrid Solar Helmet
AdvancedSolarPanel:ultimate_solar_helmet,4316,1,true,Ultimate Solar Helmet
AdvancedSolarPanel:ultimate_solar_helmet,4316,27,false,Ultimate Solar Helmet
AdvancedSolarPanel:asp_crafting_items,4317,0,false,Sunnarium
AdvancedSolarPanel:asp_crafting_items,4317,1,false,Sunnarium Alloy
AdvancedSolarPanel:asp_crafting_items,4317,2,false,Irradiant Uranium
AdvancedSolarPanel:asp_crafting_items,4317,3,false,Enriched Sunnarium
AdvancedSolarPanel:asp_crafting_items,4317,4,false,Enriched Sunnarium Alloy
AdvancedSolarPanel:asp_crafting_items,4317,5,false,Irradiant Glass Pane
AdvancedSolarPanel:asp_crafting_items,4317,6,false,Iridium-Iron Plate
AdvancedSolarPanel:asp_crafting_items,4317,7,false,Reinforced Iridium-Iron Plate
AdvancedSolarPanel:asp_crafting_items,4317,8,false,Irradiant Reinforced Plate
AdvancedSolarPanel:asp_crafting_items,4317,9,false,Sunnarium Piece
AdvancedSolarPanel:asp_crafting_items,4317,10,false,Iridium Ingot
AdvancedSolarPanel:asp_crafting_items,4317,11,false,Uranium Ingot
AdvancedSolarPanel:asp_crafting_items,4317,12,false,MT Core
AdvancedSolarPanel:asp_crafting_items,4317,13,false,Quantum Core
AncientWarfare:engineering_station,462,0,false,Engineering Station
AncientWarfare:research_station,463,0,false,Research Station
AncientWarfare:research_book,4364,0,false,Research Book
AncientWarfare:research_note,4365,0,true,Research Note
AncientWarfare:research_note,4365,0,true,Research Note
AncientWarfare:research_note,4365,0,true,Research Note
AncientWarfare:research_note,4365,0,true,Research Note
AncientWarfare:research_note,4365,0,true,Research Note
